RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22
276165,748,Wynwood - Edgewater,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,107274,109311,110249,112422,113700,115626,117110,118422,119288,120075,121132,121903,123304,124778,127191,129579,132109,135291,138731,142971,146018,149432,151996,154615,156276,158144,159560,161808,163476,166283,168957,171864,173967,176236,178599,182137,185572,188784,191184,193133,195341,197975,201197,205150,209265,212211,214569,215854,219042,221865,225325,227285,229904,233706,238061,241328,243432,246125,250774,256129,261695,266760,271373,276200,282712,290679,298805,306261,314292,320760,326460,331019,336952,341824,347955,353847,359621,362567,364962,366441,368120,368543,369701,369728,367937,365672,362886,360972,357931,354594,351577,348709,344766,341306,336913,333778,324167,316000,304376,297431,290272,284582,278456,270197,262752,255862,248682,240924,238539,237876,239499,236148,232427,227288,222212,218523,214687,210744,207657,205162,202540,197794,195663,193699,194024,191801,190711,188150,186227,184304,183662,184116,184456,184329,184149,182790,181136,178137,176514,175955,178486,180931,184810,187723,191484,192926,193797,195930,198700,202254,205717,209973,213810,218040,222572,228083,232220,236871,241985,248464,254059,258866,263485,267634,270557,273810,278302,283294,286971,288235,288830,289868,292036,293977,294635,295225,296411,299344,300374,301602,300254,300665,299200,299393,298571,298648,298425,299172,300136,300258,300787,301891,303693,305243,304799,304474,302661,303429,303803,304817,304011,303497,302068,302343,301115,300361,297510,296093,295437,295200,294000,292876,292342,292140,290782,289144,286953,285835,284496,283852,283200,282806,283226,282181,281408,279581,279380,278261,277491,276861,276332,276399,276508,278761,280207,280566,279136,278190,277334,275794,273749,274221,275499,276694,280131,282776,285896,284707,286032,287302,288476,288736,289976,291873,294570,295618,298004,300442,304490,308826,315110,320706,326609,332078,339960,347681,355981,363877,374238,387926
269015,759,Hollywood Lakes,Neighborhood,FL,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,58367,58547,58672,59072,59553,59947,60301,60596,60964,61412,61824,62472,62895,63353,63992,64526,65327,65951,66795,67602,68396,69563,70592,71511,72241,72601,73082,73412,74207,74790,75512,76567,77740,78598,79125,79851,80715,81719,82850,84028,85502,86916,88671,89663,90573,91214,92149,92877,93819,94806,95923,97224,99060,101155,103010,105132,107324,109637,111318,113008,114591,116623,119411,122417,125539,127980,131369,134390,137336,139248,141078,142992,144551,145773,146734,150768,155579,161530,164465,166565,167133,168231,169844,171516,172084,172013,171479,170941,169608,166513,161942,156720,153346,150901,148449,145272,140527,137289,131282,126216,118575,114309,109963,107322,103910,100318,97235,95252,93499,91770,88922,87051,84472,83055,81339,80037,78724,76179,73956,71691,71838,72018,72455,72046,71405,69855,69127,68132,67467,66996,65024,63663,61799,61888,61359,60612,59747,59358,59135,59112,58667,57998,58118,58168,58527,58303,58033,58044,57719,58008,58532,59643,61107,62328,63323,64579,65924,67335,68496,69660,70942,71542,71949,72257,73203,73173,73261,73295,74922,76432,78160,78999,80331,80949,81545,81683,81867,82077,81220,80561,80126,80333,80362,80236,80135,80354,80663,81049,81241,81711,81918,81909,81553,81149,80982,80626,80992,81436,81752,81965,82117,82899,83513,83565,83305,82591,82391,82385,82836,82976,83113,83234,83664,84289,84904,85743,86405,86738,87157,87738,88807,89616,89940,90166,90302,90686,91029,91157,91048,90942,91092,91594,92059,92413,92199,91632,91283,91549,92125,92315,92428,92389,92602,93361,94385,95063,94802,94303,94445,95048,96845,98283,99091,99422,99586,101158,102762,105122,107228,110218,113066,116269,118911,121697,123927,126146,128897,132148,135251,137828
126055,791,Sandalfoot Cove,Neighborhood,FL,FL,Boca Raton,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,37991,38382,38563,38999,39466,39681,40102,40365,40912,41157,41467,41666,42051,42410,42863,43236,43467,43779,44449,45373,46423,47411,48084,49004,49435,50036,50334,50791,51462,52113,52803,53641,54454,55339,56088,56968,58393,59473,60421,60955,61665,62404,63058,64605,66239,67930,69058,69731,70547,70863,71853,73065,74659,76203,77495,79093,80485,81908,82952,84349,85281,86531,87604,90571,92686,94710,95005,95366,96765,98572,100774,101211,102174,103170,105421,109065,112694,117084,119964,122495,122867,122278,122184,122639,122679,122045,120170,118314,116315,115456,112599,109454,106136,104538,102827,100347,97853,96037,94676,92707,90341,88378,87078,86526,83959,80373,76271,73466,70876,67824,65319,63376,61321,58537,55878,53490,51399,50854,51332,52598,53017,52852,52135,51670,51255,51187,50215,49217,47926,46952,45600,44726,44532,44441,44550,45128,46152,46931,47018,47013,46962,46362,46372,46629,47168,47370,47666,47854,47913,47529,47701,47533,48042,48500,49290,49852,50536,51171,51865,52284,53212,53889,54765,55419,56575,58473,60107,61383,61824,62830,64425,65398,65882,65867,66629,67521,68013,68410,69830,72145,73657,75019,75599,76677,76987,77259,78302,79044,79972,80509,79876,78969,78289,78722,79203,79140,78862,79597,81044,82129,82522,82446,82243,82587,83339,84691,85895,86268,87303,87800,88740,90042,91811,93465,94367,94697,95895,97110,98324,98140,98116,97860,98575,99345,101083,102289,103145,103347,103560,103990,105128,106742,108361,110332,112500,114542,115561,115457,115817,115839,116871,117662,118226,117546,116141,116750,118187,119247,119233,119253,118724,118311,117859,118967,119978,121842,124396,127306,129715,132126,134855,137877,140772,142801,145070,147023,151771,157065,163589,167703
407493,899,North Shore,Neighborhood,FL,FL,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,84245,84681,85031,85605,86041,86342,86800,87037,87481,87839,88549,89534,90592,91416,91953,92651,93634,94954,96378,97999,99556,100986,102285,103313,104530,105648,107043,108173,109528,110933,112965,115155,117074,118854,120286,122916,125243,127638,129395,131865,134332,136777,138580,140432,142439,144836,147349,149195,150819,152674,155042,157209,159515,161995,164816,168071,171553,175213,178728,182551,186148,189705,193209,197282,202219,207626,212964,218400,224195,229138,232922,236241,240617,244309,249262,254924,260587,263708,265566,266912,268212,268802,269934,270927,271059,271606,270344,269525,267034,265497,263431,262027,258935,255703,251296,248940,244294,239600,233272,228293,224012,219760,214997,207653,199319,191542,185945,181068,177086,173251,169704,165431,161995,160507,159171,156708,153384,150616,148928,147815,147105,146173,144533,142455,140834,139032,138028,137396,137369,136701,135548,135204,134364,132859,130650,128829,128091,127345,127163,127246,127728,128743,130548,131853,133017,132575,132470,132708,134272,137340,140264,142841,144833,147351,150582,153071,155701,158164,161396,165606,168985,171447,173161,174858,177844,181542,185963,190128,193834,196715,199135,200501,202246,202691,203743,205135,207205,209767,210509,211586,212045,213602,215204,216258,215802,214091,212135,211332,212032,211755,212225,211872,213255,214134,214795,215473,215346,215744,215988,217498,219381,221147,222077,222755,223109,223378,223576,223619,222818,221449,220174,220093,220356,220806,220589,220363,220354,221862,223978,225497,225472,225019,224833,224389,224062,223168,223118,221384,220452,219878,220436,220718,220184,220360,220175,219403,218265,217571,217567,216947,215649,216152,216801,218502,219303,219554,219560,219336,220768,222023,222710,223552,225311,227631,230206,230988,233546,236333,240548,244039,247611,250629,253342,255910,259411,263190,268144,272821,279359,286867
269220,1021,Villages of Palm Beach Lakes,Neighborhood,FL,FL,West Palm Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,49812,49180,49244,49480,50006,50407,50545,51259,52092,52567,52670,52508,52619,52767,52902,53102,53250,53329,53168,53591,54321,55124,55433,55101,55371,55462,55933,56274,56952,57784,58474,59335,60237,61568,61933,64104,66169,69205,69582,69934,70451,72003,73285,74396,75486,75807,76165,77082,78289,80242,81032,83320,84766,86628,87186,87770,88730,90874,93023,94949,96248,97955,99929,102150,103656,105532,107480,110270,112270,113551,114543,115606,119459,123292,127283,129164,131048,133147,134363,135105,135512,135731,135160,133983,132324,130933,129950,129239,128793,127948,126555,124963,123791,122719,121404,118942,117205,115948,114593,112714,110939,109226,109314,108653,106955,102861,98177,94226,89157,83917,79294,78747,79162,78270,76794,75166,75402,74200,73224,71840,70503,69675,69728,68554,65765,61778,58662,57491,55831,53644,50300,47787,46283,44551,42958,40906,39704,39497,39607,40066,39675,40443,40870,41794,41766,41931,42806,43994,45040,45732,45708,45715,46342,47866,50147,52531,54375,56016,56389,57623,58863,60468,61836,63000,64645,66773,69033,70664,72415,73828,76106,76952,78364,78701,79718,79767,80238,80843,82439,84330,86454,87567,88298,88616,88600,88892,88782,88914,88447,88366,88731,89597,90822,92471,93688,94412,95122,96206,97146,97111,96951,97365,98780,100904,102109,103387,103486,103043,102462,102122,102401,102068,102226,102315,102554,102158,102126,102611,103005,103312,103759,104307,105094,105894,107457,107422,106980,106082,105544,107655,109894,113957,115208,115975,116415,116548,116896,116728,116522,116003,115312,115134,116564,118834,121294,122540,123717,125696,128093,129990,131178,131685,132256,133083,134001,135609,137747,140071,142051,142520,145516,149390,154455,157234,159094,160802,164257,168422,171949,175335
268962,1053,Downtown,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,100847,100598,100433,100596,101045,102434,103547,104668,105282,105810,106507,107180,108148,109036,109855,110819,112445,114334,116821,119436,122681,124679,126303,128212,131184,134485,136580,138275,139491,141734,144059,145596,146158,146851,148399,150590,152872,154842,157179,159522,161972,164304,166121,169178,171243,173548,174459,175810,177993,180723,182977,184439,185730,187895,190043,193084,196371,199877,203538,207219,210911,213593,216390,220263,226540,233551,240979,247946,255848,262741,268534,273337,278832,283563,289843,296329,302758,307335,311045,314291,316832,318303,320401,322802,324761,328064,329314,331434,331472,331675,330196,324830,319148,313795,310217,306573,299478,293878,287373,283004,276986,268337,259758,248433,239483,230861,225236,220745,218739,217561,215609,211825,208766,207531,205763,204523,202298,201631,201578,200872,200697,199460,199924,199299,199888,198632,197369,195133,194690,193633,192884,192148,191026,190654,190727,192129,193526,194462,196187,197518,199344,201925,205289,208768,211314,212710,213783,215362,216680,218227,220925,225030,230530,236026,241153,244970,247635,250614,254533,259245,262962,266532,270313,274673,278094,280974,285308,288894,292015,291727,291852,291095,292591,293944,295506,296762,297959,300231,300750,301770,300344,299310,297802,297411,297874,298229,299182,298998,298751,297135,297736,298458,300345,300194,299042,297874,295761,295464,295023,295759,295210,294577,293183,292498,290329,288761,286877,286789,286096,284920,283246,282828,282578,282102,279899,278418,276869,276653,276008,275302,275331,274685,274717,273952,273861,273176,273137,271743,271196,270138,270264,270364,270390,271284,270670,270066,268024,267332,266572,266448,266397,268185,269826,270843,272407,273841,276089,276514,278432,279748,280730,281812,283739,286260,288990,290153,292921,295210,298891,302805,308269,314486,320428,326587,333931,341677,350059,358279,369046,384325
623403,1297,North Central,Neighborhood,FL,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,41865,41617,41616,41579,41885,42265,42843,43030,43102,43038,43332,43708,44099,44602,45364,45916,46348,47133,48453,50469,52199,53940,54858,55812,56260,56752,56729,56804,57133,57410,57634,57545,57691,58185,58860,59686,60254,60785,61386,62544,63785,65124,66188,67036,67879,68605,69791,70733,71752,72783,73947,75356,76850,78470,79908,81478,83009,84556,85848,86979,88405,89990,92320,94638,96595,98227,100378,103067,105405,107268,109218,112010,114475,117069,119467,123312,127130,130861,132891,134140,135184,136451,137862,138289,138445,138028,137176,135754,133984,132484,130515,128678,127110,125568,122782,119832,117318,116113,114566,114666,114143,113633,111379,109372,107153,104733,103200,101054,97918,93753,89100,85313,81750,79706,77981,75119,72326,70008,68976,68190,67327,66942,66560,65699,64110,62006,60655,59896,59270,58469,56470,54500,52739,52645,52561,51823,51132,51215,51574,51568,51389,51225,50780,50583,50204,50227,50000,50302,51179,51393,51247,51043,51141,51606,51760,52610,54120,55738,57155,57504,57543,57665,58404,59249,60119,60395,61332,61510,62506,62743,63985,64579,65106,65321,65920,66602,67476,68140,69007,69698,70590,71167,71147,71092,71418,72382,73159,73912,74837,75850,75958,75716,75338,75628,76015,76144,76506,76764,77214,77780,78440,79309,79637,79598,78987,78680,78657,79458,79318,79170,78776,78994,79168,79139,79904,81073,82253,82244,82239,82697,84094,85073,85578,85909,85943,85948,86607,87830,89009,89070,88900,89082,89349,89613,89457,89015,88751,89033,90027,90751,91059,90756,90612,91175,91796,91898,91384,91769,92886,94589,96230,97914,99161,100167,101004,102425,103934,105702,107428,110033,112760,115404,117392,119557,121664,123478,126557,130613,135451,138508
126149,1300,Shenandoah,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125078,126673,128907,131723,135310,139055,142587,146417,149977,152285,153812,155094,156193,158145,160731,164071,166182,168396,169641,170459,169789,169611,168917,167640,166378,165022,164443,162741,160879,158910,157099,154819,154261,151942,150836,146457,143451,139504,136502,134239,131787,129303,125926,125248,123557,122083,118881,117571,115699,112752,107090,101684,96216,92415,90373,87723,85846,83246,81552,79848,78248,77744,77285,76756,75695,74518,72546,71846,70241,71379,72452,75010,74046,72689,73003,76425,79984,80798,80186,78187,76614,77495,78997,83246,84641,87588,90034,95186,99427,102132,104015,107828,111548,113595,114063,114247,116371,119055,121136,125011,125492,127974,127335,128179,130621,133698,137492,139447,140064,142098,145417,148818,150992,152537,154407,155925,157983,158113,162084,163973,171361,174221,177022,175829,175096,177727,180521,183201,184193,186049,187331,183440,179172,175509,175080,176866,181489,190327,197935,202638,204064,203073,202067,202223,203734,205190,204895,203638,204193,202331,205091,206861,210461,209953,208748,207334,210607,213918,217722,215434,213466,212508,212155,211358,210638,212279,214062,216635,220496,222940,223135,219754,219229,219484,220959,221330,221746,221912,221710,221367,222650,222883,222667,226566,233054,239608,241930,243781,246408,248916,252487,256986,261105,264618,265787,266262,268326,271103,276150,280841,286459,289782,293026,297452,304339,309141,313103,318796,329401
623401,1382,441 Corridor,Neighborhood,FL,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159473,164169,168646,172471,174341,178004,180274,184888,187148,189925
124944,1394,Kings Point,Neighborhood,FL,FL,Delray Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,35148,35223,35243,35227,34933,34630,34531,34479,34620,34517,34201,33961,33685,33788,33591,33584,33982,34201,34558,34595,34851,34958,35099,35356,35482,35584,35896,36403,36645,36487,36448,36862,37473,37909,38309,38847,39425,39878,40404,41194,42196,43307,44599,45966,47163,48092,48924,50155,51585,52922,54160,55443,57349,59070,61111,63103,65158,66985,68574,70479,72177,74123,76369,79219,81906,84691,87829,90586,92921,94447,96513,97921,99776,101304,103041,104945,106203,107462,107367,107985,107185,105539,102743,99259,96087,92579,89774,86381,82468,78224,74487,71572,69037,66826,64921,63280,61600,60381,58761,57527,56027,55456,54647,53118,51319,49563,49005,49141,49297,48655,47198,45547,44395,43779,42826,41737,40825,39991,38758,37027,35988,35352,35485,35416,35153,34703,33790,32887,32790,33033,33808,33162,32381,31345,30454,30010,29478,29168,28728,28386,28138,28122,28179,28127,27827,27324,27182,27039,27073,26897,27079,27130,27055,27205,27132,27407,27548,28058,28296,28631,29016,29403,29823,30282,30899,31478,31990,32662,33218,33851,34344,34739,35041,35315,35802,36407,36681,37046,37382,38155,38761,39329,40258,41277,42294,42971,43610,44332,44977,45396,45786,46560,47564,48565,49088,49594,49809,50141,50717,51524,51993,52311,52581,53101,53534,54100,54544,54882,55119,55304,55474,55725,55965,56415,56551,56978,57288,57918,58096,57907,57687,57868,58472,59092,59318,59187,59161,59630,60169,60259,60291,60221,60473,60667,60959,61168,61032,61109,61427,61776,62068,62267,62298,62258,62271,62658,63451,64495,65519,65872,66178,66520,67064,67545,68359,69436,70380,71099,71604,72303,73681,75204,76806,77972,79758,81741,85294,89040,94228,98524
269105,1478,North-East Coconut Grove,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,118055,118871,119375,120394,120878,121120,121108,121549,122104,122735,123033,123593,124281,124893,125142,125465,126629,128185,130229,131552,132873,134144,136004,137786,139184,140416,142281,144665,147333,149710,151982,153863,155226,156197,157057,158639,160261,162029,163643,165379,166678,167866,168738,169708,170693,171236,172136,172447,173996,175451,178121,180049,182291,183975,186556,188814,191013,193132,195634,198624,201210,204061,206525,209042,213149,217919,223336,227826,232773,237387,241123,244562,248269,251490,255487,259507,263498,265926,267679,269066,269923,270405,270905,270938,269306,268131,265908,264459,261662,259690,257645,255840,253443,252308,250155,249294,244090,239448,232518,229048,225927,224022,220480,217132,212739,209153,203466,196794,191175,186209,182022,176794,172880,171116,168069,163699,160752,159430,158463,156589,155528,156203,157184,157984,158565,158036,157687,156934,154719,151432,149752,149622,147660,145487,143409,143736,143300,141477,139883,139283,140543,141754,143187,143988,146733,147790,149537,149890,150328,150840,152270,153859,155322,155867,157370,159112,162055,165397,168435,171366,176168,181413,185756,187991,189649,191136,193006,195650,199076,201165,202165,203686,206799,210218,213174,214612,215484,216525,218005,221931,223301,223062,220741,222971,226086,229578,231421,233531,235954,235984,237378,238552,239894,240469,240581,242318,242559,245724,249327,252331,250984,249660,249223,250323,249559,248734,248642,248447,248687,247307,246312,247187,248273,250581,250019,250130,250124,252102,253766,253792,254185,254426,255552,255669,257056,258973,261406,261903,261106,260438,260183,259631,257502,255531,253902,252100,252082,253677,255252,254939,253463,254119,255783,255643,255323,254405,255222,255629,256977,258746,259463,259997,261184,263272,266951,268336,270660,271753,274601,279285,286019,294142,301169,307479,314602,322570,330686,337581,346198,356997
623406,1641,Oceanfront,Neighborhood,FL,FL,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,176339,176840,177223,178136,178662,179424,179898,180223,180492,180921,181901,182777,183932,185168,186813,188766,191005,193666,196882,200232,203729,206301,208770,210811,213279,215844,217982,219830,221502,223642,226250,229172,231712,234071,235962,239130,242666,246718,250668,255041,258436,261245,262889,265844,269588,274221,278217,280899,283679,286620,290252,293327,297383,301887,307592,313586,319455,324921,330182,336606,342637,348130,353163,359090,368225,378985,389640,399347,409418,418670,425792,432009,440025,447878,457750,467056,476372,481733,487162,490574,493698,493866,494983,495862,495167,495881,493904,493157,489592,486199,481834,476334,467812,459237,450347,444974,435587,424953,413400,404124,398022,392274,387243,378015,366255,354461,344737,337492,331489,324995,317338,309697,303823,301661,297705,294639,290224,287740,286510,284884,284963,283265,280288,276788,274078,272459,270098,269031,268919,268899,267992,265509,262774,260617,259980,259735,256981,253699,251757,252257,254494,256217,256905,256847,258352,259624,261996,263373,266596,268951,271364,272188,273529,276617,280001,282508,283818,287724,292687,298665,302394,304501,307331,309315,311595,313697,319914,327496,332440,334522,336404,339083,341905,344569,347993,351868,355564,358737,360434,362795,364627,368007,369575,371773,372414,373367,372172,370020,368359,367049,367131,366573,366982,368814,371973,374091,374658,375932,377804,380474,382825,384702,385937,385827,386573,386982,387586,386880,385653,382355,380129,378233,377808,377270,374649,372726,370087,369069,367627,366153,365266,363231,362734,361268,362022,362158,363757,363238,362080,360018,358096,356793,356214,356655,356978,356934,355783,355221,353920,354583,353673,354656,353974,354260,354620,354554,355213,356053,357351,357010,356416,357296,359634,361707,364215,365854,368437,372312,376990,381920,387548,393525,399806,405347,411576,416167,421651,427000,436817,449283
125623,1644,Palm Aire,Neighborhood,FL,FL,Pompano Beach,Miami-Fort Lauderdale-West Palm Beach,Broward County,54896,55281,55580,56102,56392,56643,57144,57696,58275,58901,59619,60325,60792,61368,62115,62869,63696,64423,65366,66383,67718,69133,70492,71578,72486,73262,74182,75412,76631,77530,78178,78928,79712,80517,81133,81830,82248,82692,83375,84220,85603,86846,88402,89480,90592,91155,91784,92478,93525,94605,95452,96588,98347,100572,102866,105387,108317,111102,113715,116149,119032,122148,125635,129259,133892,138515,143546,147272,150367,153003,155398,157800,159217,160496,161472,163599,165179,167348,168716,170113,171511,171671,172200,170481,166694,162068,157149,154329,150487,146876,142465,138950,136354,134105,131424,128581,126633,125040,122213,119021,114523,111326,107615,103866,100876,97346,95292,92510,90391,87139,83558,80387,78032,75508,72605,70027,68102,67411,66525,65897,65303,65763,66546,66596,65939,65431,65470,65426,64497,63354,62528,62467,62923,63315,63521,63488,63405,63142,62524,61940,61150,60992,61464,62338,63102,63690,64693,65439,66493,67181,68393,69326,69951,70531,71359,73566,75630,77592,79173,80726,82528,83880,85763,87632,89321,90192,89799,89215,88914,89600,90743,91134,91504,91454,92102,92137,92138,91786,90698,90054,89376,90217,90861,91636,91820,91682,91569,91180,91064,91132,91792,91971,91293,90578,90069,90114,90502,91395,92329,93601,94762,96354,97486,98080,98142,97949,97555,97964,97935,98222,98214,99091,100422,101451,101894,102638,104416,105910,107773,108673,110445,111781,113387,114515,115518,116367,116741,116798,116027,115671,114918,114887,114820,115121,114771,114416,114433,115273,116270,116954,117753,118372,118853,119603,119861,120277,119398,119550,120360,122069,123777,125014,125620,125722,125677,126462,128134,130295,132832,136088,139048,142068,144741,147970,151835,155007,158493,162880,167777,173128
269186,1751,South Middle River,Neighborhood,FL,FL,Fort Lauderdale,Miami-Fort Lauderdale-West Palm Beach,Broward County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145974,148194,149683,151704,151582,150646,149118,147963,149868,151234,153894,155544,157836,157591,157230,157314,157389,156291,156414,157505,158741,157547,157076,156559,157539,157968,158429,159546,160885,162509,164114,166233,169932,173495,178451,181988,184926,186480,188991,192799,197626,202711,209818,215004,220975
269126,1761,Overtown,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217291,223927
269216,1794,Upper Eastside,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,47621,48096,47748,47616,46880,46949,47026,47603,48578,49572,50940,52009,53168,53875,54627,55235,56014,57079,58425,59862,60891,62069,63268,64285,64992,65482,65933,66721,67462,68938,70814,72663,74436,75736,77300,79102,81289,82759,83563,85146,87083,89313,90622,92836,95706,98722,101768,103255,105080,107250,110365,111946,113190,115324,118756,122453,125701,128749,131880,134336,136455,138548,140981,142954,145151,147568,150991,153712,156609,159094,161455,162935,164663,166214,169130,172861,177246,180177,182207,182996,183645,183909,184746,186045,186454,186422,185463,184780,184001,182702,181362,180217,178272,177287,174988,174542,170056,165346,158220,153581,149356,143207,137754,131308,128106,124873,122870,119770,116228,111700,107192,103280,100824,100459,97552,94685,90409,86113,81728,79763,80976,82427,82910,81543,80356,78284,78408,76953,75177,72267,71177,71834,73096,73547,73194,72026,71624,71579,71357,71380,72374,76061,79002,80335,80030,80798,83082,86387,89664,92776,94630,96811,99549,101852,102860,103836,107095,112291,116398,121588,124499,128491,130513,133739,136568,139584,143448,146226,148371,148441,149316,149607,151063,152117,153438,155237,157437,159467,160390,161544,163052,165931,168223,170151,170610,171459,173541,176213,178559,179464,181826,184119,185934,186145,186766,187525,187777,187331,188004,190491,193641,195906,196465,196204,196283,196247,197286,198392,199107,198324,196578,195302,194183,193248,191975,190721,189887,189522,190059,190428,190833,189893,189499,189481,190379,191058,192741,192759,192502,191246,191786,193308,193646,193776,193846,193992,194122,193558,193058,192536,191930,192166,192001,191404,192057,191729,193278,193523,194577,195064,196142,197437,198004,197592,199363,201135,204789,207191,210389,213450,217363,220961,224324,227565,231137,234233,237862,242033,249204,259880
