RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22
276165,748,Wynwood - Edgewater,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100788
269015,759,Hollywood Lakes,Neighborhood,FL,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,465511,468706,471642,478633,484533,490598,495966,501934,506846,510577,514815,524670,534469,552364,571664,593060,621247,644680,657970,658295,667164,688021,711351,741276,773623,795972,808908,841927,879538,890882,893433,890343,900948,888598,881891,858432,841186,820188,831103,828938,833369,830946,847969,860090,869281,873090,881174,890025,902259,912561,919573,928508,943984,966981,990451,1010885,1031023,1042013,1051262,1062956,1075277,1090629,1105003,1122354,1142804,1161816,1180226,1197837,1215191,1245054,1273878,1289688,1292834,1297643,1295062,1311718,1312115,1326233,1319217,1317298,1324401,1329594,1332811,1322069,1310596,1294529,1288902,1276847,1273656,1263340,1252102,1231979,1216540,1200510,1187717,1177737,1173480,1168214,1141886,1113384,1085105,1070277,1047702,1028547,1004348,980105,956473,934189,917316,900918,886035,879475,871574,871623,873025,873394,869296,861724,856486,854031,859178,871096,881557,887862,886656,884885,883550,888256,891502,891294,883016,872303,864479,858195,855425,849785,846927,851244,852688,856117,852846,855553,859907,862610,864282,869600,883718,898570,906576,906595,906631,912868,919852,929869,940133,958988,980094,996378,1009416,1023106,1040267,1052953,1068403,1086043,1106011,1120286,1132486,1147304,1160077,1170971,1179777,1179918,1186656,1183682,1193937,1194275,1204931,1212031,1222242,1232579,1238809,1248596,1250581,1256449,1254131,1262699,1269974,1281476,1288048,1302836,1303272,1302605,1292476,1293974,1296358,1297314,1304419,1308657,1317678,1319249,1319270,1322349,1336591,1347721,1349094,1339312,1332801,1337106,1338688,1340358,1339381,1341442,1346215,1355778,1367341,1379783,1379877,1381535,1387983,1390547,1395303,1391850,1393645,1394343,1392175,1391875,1391366,1397630,1404082,1404881,1402238,1396089,1388236,1380680,1377669,1371599,1371922,1367985,1362902,1355727,1354940,1352128,1346447,1343101,1346972,1348556,1338556,1337053,1344830,1362608,1380531,1394699,1406533,1419092,1431872,1448022,1471853,1504039,1542621,1580052,1618634,1653765,1683234,1709683,1745850,1784587,1832414,1893193,1956847,2020055
269220,1021,Villages of Palm Beach Lakes,Neighborhood,FL,FL,West Palm Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255915,254530,254410,253700,252808,250854,250520,249834,250017,250093,249030,246874,250378,251131,254036,250929,250869,248080,244797,240209,235153,232159,228164,227663,227166,229987,230626,228532,225044,220757,217822,215678,216592,218025,218474,214967,211519,207967,205860,203426,201833,204258,208464,213256,215508,215518,219137,223375,231304,235797,237843,238767,240607,245232,251142,257027,261847,265382,268385,273118,275101,277644,279259,283179,285586,288846,290429,291635,292708,293515,293811,291803,289992,290336,291269,293918,295568,296972,299301,302103,306609,311741,316211,319024,319629,320726,321925,324463,326274,327791,328190,330007,333315,336686,338091,339909,340122,339951,339291,341465,344301,345524,346523,347230,348005,347661,350337,354163,356147,357537,358594,362734,364445,366001,365223,365400,365933,368073,369103,368588,365596,363283,362133,363173,363352,362060,359593,357961,357473,357525,359005,362967,366436,369060,369505,370952,373179,375969,380015,383578,387773,392105,395935,398420,401824,407916,416821,427621,438819,450491,461136,472132,485503,498245,512741,524036,542403,559367,582518,602382
126149,1300,Shenandoah,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,220533,222250,223662,226375,227844,229026,230465,233374,235227,236870,237933,239018,239496,239652,239667,240884,242675,247298,251539,255104,257292,258757,259952,262003,264527,267292,271784,276857,282600,286596,291390,296925,301634,306608,310690,316431,321433,328730,337041,345744,352533,357516,363597,371816,380661,387806,392918,396821,403212,410825,419236,423859,426764,431329,439366,448682,457679,465435,476152,485940,493892,499265,505735,512965,524152,535936,546831,557958,571489,583477,592974,597914,606668,610947,620648,634004,647327,659580,666616,674564,679371,687234,695146,704671,709207,716515,715870,712446,706668,702707,700674,698701,692707,687490,672078,659901,636167,617705,597768,582287,560740,539083,520449,511435,508570,499616,487843,465650,451268,432623,416524,398451,386436,378100,373210,365986,361010,356398,352321,345429,341756,339546,340320,336766,336023,331304,326099,315755,310968,305814,307419,307154,310761,308670,307023,306043,308610,312741,311369,306318,297616,295752,294432,296303,295490,299842,302885,307789,310838,315265,317996,322142,321436,321974,318225,315546,312856,316677,325762,336684,346188,354788,364759,373665,381774,389243,398558,407204,406663,402900,398273,400319,402352,401858,403847,411037,422731,431362,436500,441577,446940,452240,451388,452678,450183,452136,453863,455039,455175,451796,454722,461155,469511,472971,473336,474216,476497,485286,493737,501296,505875,513382,522156,529171,530970,529679,530597,534221,539866,539696,543963,549472,553890,554633,558064,567796,574621,579822,582977,588090,588388,588002,585094,583973,578066,573363,573444,575164,580511,579628,577946,574963,571709,573152,574089,577377,577943,575465,570962,569212,573146,581340,589345,596248,598297,596943,593414,591648,594112,595030,603463,611640,625318,632119,644239,649227,661469,673113,688179,698513,715561,732975,751156,764746,783575,805836,829602,851549,880413,912393
264098,1334,Norwood,Neighborhood,FL,FL,Miami Gardens,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,112126,112803,113309,113908,114153,114512,115110,116159,116706,117856,118195,118884,118753,118835,119551,120557,122127,123598,125460,127331,128993,130055,131055,131675,133301,135093,136590,137827,138868,140366,141576,142695,143976,144871,145823,146917,148311,149835,151949,154162,155561,156528,157705,159463,161505,164149,167068,169103,170843,172056,173893,175880,178544,181487,184282,187574,190257,192149,193765,196441,199522,202862,206312,209346,212738,215856,220494,225708,232205,237866,242570,246053,250390,254606,261419,268346,275659,280214,284954,288376,291520,293374,296257,298442,299371,300482,300013,299726,297969,296960,296243,295420,293887,292067,288927,287284,281970,276434,268729,262896,258222,253601,249121,242480,236102,229386,225755,221904,217182,210910,205051,200581,195594,190907,186111,182461,179419,176056,172134,166464,163435,160355,159883,156895,155996,151237,149356,146628,146787,144982,143455,141914,140572,138904,137015,136483,136130,137076,135836,134426,132510,133190,131682,131143,132100,134175,135551,134636,134934,135431,136909,137792,138898,139945,141152,141401,141962,143329,145326,146269,145907,146193,147962,150364,152035,153702,156636,161460,164654,167055,167317,168206,169471,170565,171332,171609,172646,174852,176596,179281,180625,183231,184193,186529,187209,187851,187229,189711,192788,194908,195979,197581,200315,202357,203168,204479,205284,208099,212130,216599,220415,222490,224863,227055,228038,228708,228506,231283,234603,238567,242148,246494,249616,252268,253950,256920,258192,260225,261399,264830,267081,270296,272850,274902,276910,277912,282037,284882,288134,288604,290266,292084,293585,294601,294849,294222,293319,293411,294666,294801,294599,297038,300458,304234,306285,308626,310444,312457,314588,316829,318957,321870,327301,332762,339289,343343,348494,353712,358649,364388,371537,379526,386737,392799,399430,405448,414290,423251,435946,448087
269105,1478,North-East Coconut Grove,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,826272,832996,838060,847899,853349,858400,866402,873373,879158,880424,886102,898511,911333,922315,923627,925509,928424,936773,953085,966647,980826,988187,999207,1009503,1022532,1033660,1045895,1060611,1077684,1100121,1115203,1131647,1145478,1159572,1172523,1186137,1206284,1225882,1241151,1254097,1264230,1272307,1276971,1283007,1293082,1300993,1317900,1332487,1355898,1367110,1380938,1392938,1411973,1437183,1460008,1480806,1496047,1517591,1539628,1566503,1594312,1623799,1642098,1656360,1676146,1711830,1744677,1778547,1818707,1855581,1887098,1909831,1936437,1953012,1973069,1994281,2027303,2047446,2071965,2085928,2097052,2099125,2102744,2114998,2120096,2128380,2117492,2112981,2103458,2099884,2095474,2089703,2071324,2055755,2029020,2015364,1975888,1935101,1882144,1835998,1798682,1766148,1734419,1691115,1648171,1610032,1579565,1543135,1493794,1453156,1420085,1408531,1394303,1388445,1369383,1357036,1342786,1348149,1342009,1335425,1328678,1332522,1346564,1357235,1367935,1364960,1366197,1363529,1359849,1343901,1330212,1350891,1366890,1382273,1372018,1370860,1365389,1359171,1359688,1365610,1375038,1382763,1403839,1412910,1421952,1413053,1413874,1423105,1446699,1476432,1490742,1506711,1525328,1560986,1582123,1596034,1602200,1630830,1663704,1706924,1734567,1752031,1772611,1791497,1815913,1820143,1849019,1878542,1929346,1955852,1972272,1975582,1975320,1980766,1979417,1988951,2004862,2028317,2045267,2072275,2094438,2117743,2116466,2116642,2122150,2135964,2163157,2185409,2218655,2221741,2237622,2237590,2260497,2265516,2277347,2278635,2275864,2277333,2289524,2301622,2306688,2309474,2312735,2319660,2321818,2329409,2338970,2348034,2358709,2363622,2373156,2387881,2394422,2405419,2405623,2411047,2413667,2419524,2423595,2430453,2438958,2449930,2447929,2438589,2428805,2416416,2423649,2421524,2428468,2420253,2435227,2437755,2427164,2410841,2398606,2391818,2377030,2369174,2359329,2351766,2341904,2351486,2356105,2349893,2332155,2312145,2306598,2306576,2314387,2323428,2329047,2345984,2367730,2393529,2431251,2447219,2479627,2509060,2557295,2609874,2664073,2729614,2785994,2843974,2913775,2979971,3054035,3121255,3240739,3372157
269216,1794,Upper Eastside,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,523583,529420,534441,544699,558573,568922,577249,576297,579013,581215,585659,593912,610619,629625,641188,650263,659672,668713,680028,688846,699136,703963,714327,723405,734004,743171,755757,767806,776874,787919,795929,806094,811911,817998,821259,833237,853226,878434,896228,910648,920868,934587,944983,958933,972524,982581,991694,994889,1009202,1022349,1038601,1046880,1056826,1072806,1089573,1108094,1126229,1152552,1181005,1207746,1233033,1255396,1282221,1310040,1350412,1391801,1428629,1458308,1498587,1538231,1577139,1604121,1638621,1667456,1710450,1745396,1783079,1800550,1819160,1826102,1831947,1833277,1843319,1854658,1861525,1867222,1871990,1877027,1879116,1875308,1876712,1875352,1864112,1859580,1845819,1843462,1804506,1758881,1706065,1665678,1635374,1605327,1573186,1528414,1477916,1434039,1399838,1366432,1321165,1282511,1249089,1228270,1208231,1196139,1175931,1161383,1146888,1150639,1139019,1127946,1114901,1114267,1118409,1122832,1131289,1128765,1129898,1124909,1117856,1101752,1092403,1094350,1089552,1085269,1076999,1081288,1081016,1076904,1080348,1086004,1100102,1110064,1126231,1135743,1145417,1144220,1144791,1153108,1166714,1188261,1199014,1218534,1237799,1265476,1287939,1303222,1319962,1345756,1387498,1423221,1443551,1456201,1482288,1512647,1546577,1596026,1663752,1720559,1751709,1764589,1770269,1779193,1782508,1792672,1802414,1821244,1846934,1870153,1891018,1909860,1926724,1941343,1926742,1916346,1905921,1928825,1944431,1963780,1985680,2011954,2049152,2081142,2112230,2132937,2148905,2156935,2153944,2158455,2173242,2185370,2184268,2168024,2164761,2169613,2187655,2200083,2209075,2213835,2222141,2224509,2221192,2219035,2217038,2221703,2218415,2224142,2245486,2275551,2297219,2315611,2324012,2341717,2342157,2338878,2331042,2321389,2325622,2324300,2325759,2316851,2319367,2317481,2314656,2301253,2290586,2274148,2255317,2236926,2213208,2197833,2194294,2214051,2221824,2200150,2181687,2167510,2181449,2190971,2208233,2217702,2222187,2238548,2275456,2311385,2361948,2390147,2443750,2482177,2535606,2590210,2661618,2736739,2807515,2884936,2981064,3068879,3160430,3238995,3375361,3535720
276638,1833,Water Catchment Area,Neighborhood,FL,FL,West Palm Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350213,352831,355465,359441,364311,372587,380158,387619,392203,397955,404038,409664,414941,420541,428341,433744,441199,452546,464810,473367,482914,492547,507452,519164,535978,547831,560142,568470,577074,579398,580255,579405,579926,577481,574193,569691,564949,560985,553953,547964,540064,532289,524676,513917,504418,495399,486742,476491,467323,459926,454738,447295,441042,433971,420759,405629,388443,373855,363414,355902,355597,352324,347402,339951,332033,324677,317789,311981,308390,303949,301058,298661,297042,296201,297060,299111,303278,305427,306982,307510,307813,308890,306855,304693,302667,301373,302514,301718,298763,294264,289879,288242,287212,286856,282999,276972,270473,269103,269723,272174,274390,277206,278490,279229,280371,283548,287653,293841,299479,303477,308613,312992,317881,321780,328346,336574,344725,351693,357834,364017,369869,375464,377931,379922,380276,382272,384512,387895,388715,390844,391991,393323,392048,389774,388168,386359,386189,387219,389763,394823,397069,399414,403395,411082,415160,413960,411087,410514,411548,413540,416440,418114,420097,422412,425534,426909,427601,427377,425940,425715,426126,428463,432044,435776,439705,440575,439588,439276,440740,443752,444408,445511,446006,447267,447885,448205,449088,447976,448250,446875,445787,444529,442770,441955,440632,440685,440299,440527,441158,443499,444236,445585,446546,447533,447379,446223,445933,447594,450358,455196,459548,464801,469183,472879,477984,485857,494432,504748,516803,531942,547453,562288,579452,595490,610162,626343,641821,668740,692844,720516,737771
268979,2004,Emerald Hills,Neighborhood,FL,FL,Hollywood,Miami-Fort Lauderdale-West Palm Beach,Broward County,377081,377403,380755,384809,389266,390277,388990,385499,387528,390575,403137,411062,421416,431537,446817,462731,475824,490467,499673,512878,522829,540844,547385,535559,509692,481985,469706,468784,472980,476097,484170,490274,499876,496644,498484,500168,512892,516290,518842,518967,529996,537141,547143,548585,554059,557223,566283,571617,579068,585411,601227,615197,628445,633239,634661,635492,640730,642227,645334,646635,656183,670378,686270,702527,716029,727708,744943,764734,787154,807723,818276,835682,842719,850218,828421,810666,792922,794305,790057,785209,775351,766631,762244,766641,772798,777550,781749,776686,773418,764405,761147,756405,747925,739343,724104,705615,690131,680245,670435,655469,636674,625504,612540,604461,587131,570708,554653,545411,539852,534032,528232,523445,513627,505885,501625,501779,504876,513011,522050,525216,523936,527664,537699,544837,545740,539232,532190,528276,525908,517152,520657,528398,546173,550495,551749,549375,543623,544562,544601,550087,550814,551536,549018,545513,541975,543389,554630,568536,579284,582644,585247,585539,585922,586334,596269,608090,622340,627284,630353,635298,642193,644870,645954,648954,656848,658477,656432,652731,652589,656641,659229,660606,667932,670804,679266,676418,680838,681843,686999,693679,697670,702815,699579,703655,705105,715490,722361,725486,725924,728245,730619,733041,735530,742070,747276,748274,751379,754019,758238,760449,765430,774204,777113,777279,771190,769698,768229,770780,773678,777348,781724,785465,787959,791535,793471,796455,797588,801249,806307,808648,816110,822372,829143,829179,826398,825411,820252,818820,814520,814810,812237,808794,802092,799965,798351,801264,804353,810246,812535,813818,815431,816436,814148,814241,817334,819335,814395,817559,821330,833609,841170,855689,867891,879257,890232,898355,908001,921522,941187,968667,997060,1025502,1049277,1070925,1102895,1135934,1180883,1231460,1284921,1328372
269181,2095,South-West Coconut Grove,Neighborhood,FL,FL,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,875146,879111,883760,894515,904096,911731,915070,919298,926307,932228,941458,950145,964659,974419,982509,986985,992831,1000055,1012935,1026681,1043635,1056692,1069652,1078803,1091541,1102701,1117695,1132239,1147309,1162700,1177754,1195372,1206049,1214743,1221702,1238146,1261895,1287530,1311477,1329501,1346124,1360917,1372148,1383586,1394287,1403939,1414484,1421411,1438798,1454206,1473595,1487636,1508058,1530310,1556338,1581087,1604836,1626708,1646987,1670302,1696607,1722249,1743911,1756966,1778763,1811890,1850806,1893011,1935838,1972884,1999366,2024398,2061549,2093406,2128438,2161652,2194259,2215311,2233535,2246308,2253546,2253145,2255560,2264520,2266715,2275867,2267778,2267095,2260108,2258147,2257556,2250936,2234997,2219106,2194444,2182710,2139165,2092853,2029309,1976959,1936605,1903669,1871908,1822587,1768998,1717809,1677558,1634746,1580175,1530166,1482657,1452245,1428231,1418683,1397711,1379537,1364315,1367799,1365720,1354811,1347429,1347708,1361089,1373835,1382008,1375845,1370298,1369844,1369832,1361860,1348545,1343219,1333231,1328864,1328156,1337414,1341961,1336844,1331265,1325875,1334386,1342851,1357175,1360493,1373295,1375906,1382542,1383984,1396817,1412184,1423508,1438880,1458745,1484124,1506972,1524351,1538021,1564802,1595975,1639553,1664288,1681408,1703368,1726534,1753438,1764439,1795093,1824337,1859102,1871534,1881214,1889180,1899829,1912513,1922038,1932982,1947464,1966074,1977045,1994830,2005149,2020597,2023420,2031382,2043891,2062449,2078045,2093132,2107347,2105103,2109289,2113603,2135973,2151261,2161672,2168823,2169398,2177575,2187544,2199779,2204131,2210385,2205347,2205484,2206217,2215286,2218510,2218850,2223434,2230420,2235868,2245936,2246507,2258562,2258297,2273786,2276579,2284529,2285882,2292182,2300014,2303187,2304529,2300149,2297478,2293513,2312387,2320785,2328871,2315965,2318205,2316692,2307011,2300907,2296927,2293691,2278034,2268950,2260371,2254221,2242410,2250616,2254586,2251453,2238796,2224412,2220877,2219671,2228207,2238679,2247110,2268392,2299687,2329009,2363878,2390630,2439363,2481273,2521852,2565366,2622507,2692137,2753603,2818274,2885913,2946302,3005730,3060517,3169097,3302205
124846,2200,Isle of Normandy,Neighborhood,FL,FL,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652998,1673060,1689294,1725570,1775547,1855120,1927768,1981291,2028936,2083072,2151530,2206183,2268669,2342002,2420985,2492037,2547602,2637963,2776615
275457,2640,South Side,Neighborhood,FL,FL,West Palm Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657557,1648602,1641317,1632008,1625690,1597852,1569670,1551214,1540688,1525732,1488566,1465976,1449918,1430568,1410146,1383150,1372693,1359369,1334911,1306059,1281317,1263440,1254930,1235651,1222086,1204911,1188120,1177244,1167840,1164872,1157356,1143829,1133809,1119826,1111361,1099222,1096613,1090677,1087486,1077488,1072662,1066475,1062548,1047981,1034210,1013197,999545,989413,987953,988745,986545,976907,964840,948120,940555,935402,935779,937797,942498,945496,946482,947922,953436,957338,957644,956108,958783,966213,977094,977173,987132,989404,1000251,1002147,1016596,1026946,1030045,1031586,1040303,1059340,1070469,1084400,1092790,1107998,1122029,1137053,1144437,1149355,1148749,1165789,1181018,1195720,1197828,1217532,1240731,1267355,1274225,1285621,1300058,1316824,1327027,1330046,1336714,1354714,1377624,1398008,1403840,1407502,1410854,1418631,1424758,1424452,1429867,1434903,1444030,1448840,1453682,1446530,1442395,1439701,1448304,1451389,1449204,1447616,1450810,1455048,1462837,1477122,1492200,1508541,1515491,1533577,1552492,1566230,1568888,1565819,1569855,1571692,1575231,1574678,1578250,1590854,1606697,1615926,1608195,1573682,1544012,1526066,1537035,1547518,1547886,1545976,1546584,1556685,1560745,1566526,1562285,1563310,1563924,1573184,1579885,1593225,1615015,1646671,1667475,1691902,1712555,1739184,1760792,1797222,1846242,1909776,1980464,2044711,2100773,2154787,2221929,2292286,2358111,2432549,2506558,2639786,2760511,2903082,3024680
269219,2719,Victoria Park,Neighborhood,FL,FL,Fort Lauderdale,Miami-Fort Lauderdale-West Palm Beach,Broward County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811837,1876197,1936217
124024,3470,Coral Ridge,Neighborhood,FL,FL,Fort Lauderdale,Miami-Fort Lauderdale-West Palm Beach,Broward County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545006,1515172,1485119,1451189,1430006,1391485,1355648,1307815,1263136,1222515,1196094,1181672,1170451,1160104,1154793,1138343,1126678,1117150,1113834,1111026,1101118,1091544,1080831,1082802,1095570,1106992,1107690,1100754,1094007,1092734,1090448,1090644,1089603,1081480,1070482,1055278,1049422,1045948,1043539,1040815,1039103,1037450,1034163,1029851,1028918,1042915,1056820,1068530,1076081,1088177,1103440,1112695,1118756,1123406,1135890,1151239,1171968,1180098,1190776,1204278,1221672,1242074,1261206,1283011,1295587,1309001,1328189,1350122,1378247,1398220,1423719,1442011,1459846,1473233,1474831,1485178,1486991,1498721,1500911,1508832,1516478,1513526,1511770,1510399,1522456,1526249,1533291,1533103,1545200,1545117,1551844,1561675,1582638,1592772,1591170,1582132,1585964,1593591,1600988,1612851,1622369,1636572,1639917,1646972,1654247,1668100,1675679,1670213,1662996,1654920,1667543,1671902,1676120,1671379,1669591,1671527,1681462,1694294,1710659,1710157,1708677,1714418,1722459,1737456,1744049,1752384,1759384,1763664,1770395,1781202,1794427,1804908,1802078,1795918,1791195,1782902,1779937,1771490,1766208,1765746,1772074,1776064,1775466,1785361,1812334,1835425,1858108,1868075,1873979,1858627,1853992,1867169,1898689,1929652,1951119,1966259,1977244,1987635,1998700,2018876,2051006,2099748,2151639,2204213,2247953,2295158,2341072,2395005,2439315,2499693,2582441,2672573,2757295
125781,3571,Plantation Acres,Neighborhood,FL,FL,Plantation,Miami-Fort Lauderdale-West Palm Beach,Broward County,479011,482019,483683,489273,493327,493636,489487,487211,488342,495107,502546,515817,528971,542819,556887,566544,579062,588881,600825,619211,631223,644255,642489,645338,643770,644555,641721,644264,651447,663997,675617,685093,697710,710626,718096,717678,715143,717612,729239,741019,753554,756170,759257,758209,764302,772256,780419,786499,800788,818391,826864,827901,832286,842688,853644,858877,869497,879614,891076,898144,899889,903793,916890,934649,953663,970710,995559,1019505,1042410,1063074,1082734,1098044,1111250,1122717,1128743,1135507,1145370,1160474,1169982,1164028,1163412,1165714,1180522,1184655,1184891,1181757,1181408,1172039,1155495,1139104,1124827,1113002,1099316,1074165,1043255,1004006,975195,950774,924968,902697,879120,864273,842416,824978,805061,782842,762809,744227,730557,716435,704473,697491,688077,679768,675442,673767,669167,671644,679111,691936,700292,708889,714705,716914,714888,713085,711341,710178,708516,705740,704775,702941,699242,694705,692795,690687,688788,689410,691506,694495,693813,695016,696763,697225,696357,695311,699487,707780,718256,722318,723403,725423,731605,739485,738888,740981,744281,752026,759210,764493,774478,780692,787260,790334,792823,789613,789227,793763,804420,813110,823167,831990,842446,844714,848134,848537,853329,854476,852974,851883,852207,857104,858622,862754,864561,870413,872603,873030,867971,866033,856445,850273,843645,844028,844599,844288,849252,852744,854888,854236,856194,860572,865020,866654,865257,864603,864033,869335,869934,869626,865599,864721,865717,867635,873187,879465,881873,881699,884173,886393,890233,889760,891786,891527,889973,889138,,,974360,975041,973034,967941,962940,958630,954089,951576,953055,956713,960924,962358,966249,970371,973723,973375,970128,966992,959961,959696,964546,978721,994989,1008783,1019596,1027604,1035590,1043574,1055847,1075648,1106706,1141249,1179701,1210347,1237096,1258938,1288242,1319803,1355544,1403972,1451105,1498572
